x,y,densite,bandwidth,sigma_m,sous_population
358091.9025948416,787956.2379204518,4.2960952790668295e-4,petit,35770.82265737722,rural
358091.9025948416,798482.9252685071,4.821858185763711e-4,petit,35770.82265737722,rural
358091.9025948416,809009.6126165623,5.21350903994484e-4,petit,35770.82265737722,rural
358091.9025948416,819536.2999646176,5.36916594501076e-4,petit,35770.82265737722,rural
358091.9025948416,830062.9873126729,5.236379595917371e-4,petit,35770.82265737722,rural
358091.9025948416,840589.6746607281,4.830363760139238e-4,petit,35770.82265737722,rural
358091.9025948416,851116.3620087834,4.230645794019633e-4,petit,35770.82265737722,rural
358091.9025948416,861643.0493568387,3.5578315597196763e-4,petit,35770.82265737722,rural
358091.9025948416,872169.736704894,2.9400282215953313e-4,petit,35770.82265737722,rural
358091.9025948416,882696.4240529493,2.4814720771990003e-4,petit,35770.82265737722,rural
358091.9025948416,893223.1114010045,2.2432533737548968e-4,petit,35770.82265737722,rural
358091.9025948416,903749.7987490598,2.240007964621151e-4,petit,35770.82265737722,rural
358091.9025948416,914276.4860971151,2.4503920888171787e-4,petit,35770.82265737722,rural
358091.9025948416,924803.1734451703,2.8352930848571535e-4,petit,35770.82265737722,rural
358091.9025948416,935329.8607932256,3.356463335827305e-4,petit,35770.82265737722,rural
358091.9025948416,945856.5481412809,3.9890138504631336e-4,petit,35770.82265737722,rural
358091.9025948416,956383.2354893362,4.7235461158592906e-4,petit,35770.82265737722,rural
358091.9025948416,966909.9228373915,5.557544092635055e-4,petit,35770.82265737722,rural
358091.9025948416,977436.6101854467,6.480302913005577e-4,petit,35770.82265737722,rural
358091.9025948416,987963.297533502,7.459183456418083e-4,petit,35770.82265737722,rural
358091.9025948416,998489.9848815573,8.435042202473194e-4,petit,35770.82265737722,rural
358091.9025948416,1009016.6722296125,9.330608601099607e-4,petit,35770.82265737722,rural
358091.9025948416,1019543.3595776678,0.0010069333786572124,petit,35770.82265737722,rural
358091.9025948416,1030070.0469257231,0.0010597232348424843,petit,35770.82265737722,rural
358091.9025948416,1040596.7342737784,0.0010899004053038467,petit,35770.82265737722,rural
358091.9025948416,1051123.4216218337,0.001100256861322706,petit,35770.82265737722,rural
358091.9025948416,1061650.1089698889,0.0010971550174546213,petit,35770.82265737722,rural
358091.9025948416,1072176.7963179443,0.0010890579174061964,petit,35770.82265737722,rural
358091.9025948416,1082703.4836659995,0.0010850351386762587,petit,35770.82265737722,rural
358091.9025948416,1093230.1710140547,0.0010936372088615166,petit,35770.82265737722,rural
358091.9025948416,1103756.8583621099,0.0011219614420885865,petit,35770.82265737722,rural
358091.9025948416,1114283.5457101653,0.0011744656133475424,petit,35770.82265737722,rural
358091.9025948416,1124810.2330582207,0.0012514465849911584,petit,35770.82265737722,rural
358091.9025948416,1135336.920406276,0.001347792216459189,petit,35770.82265737722,rural
358091.9025948416,1145863.607754331,0.0014529990123624732,petit,35770.82265737722,rural
358091.9025948416,1156390.2951023863,0.0015530790108959928,petit,35770.82265737722,rural
358091.9025948416,1166916.9824504417,0.0016339707005095891,petit,35770.82265737722,rural
358091.9025948416,1177443.6697984969,0.0016851171381801965,petit,35770.82265737722,rural
358091.9025948416,1187970.3571465523,0.0017017401252771474,petit,35770.82265737722,rural
358091.9025948416,1198497.0444946075,0.0016851038977964722,petit,35770.82265737722,rural
365218.3947398429,240568.49582157747,3.164912838823531e-5,petit,35770.82265737722,rural
365218.3947398429,251095.18316963274,4.040950029079451e-5,petit,35770.82265737722,rural
365218.3947398429,261621.87051768802,5.055320290621324e-5,petit,35770.82265737722,rural
365218.3947398429,272148.5578657433,6.197319262521771e-5,petit,35770.82265737722,rural
365218.3947398429,282675.2452137986,7.448818011640807e-5,petit,35770.82265737722,rural
365218.3947398429,293201.93256185384,8.779343935375258e-5,petit,35770.82265737722,rural
365218.3947398429,303728.6199099091,1.0132512199660705e-4,petit,35770.82265737722,rural
365218.3947398429,314255.3072579644,1.1408738132069114e-4,petit,35770.82265737722,rural
365218.3947398429,324781.9946060197,1.2462304006641308e-4,petit,35770.82265737722,rural
365218.3947398429,335308.68195407494,1.31348768362062e-4,petit,35770.82265737722,rural
365218.3947398429,345835.3693021302,1.3329877096463313e-4,petit,35770.82265737722,rural
365218.3947398429,356362.0566501855,1.309961730719969e-4,petit,35770.82265737722,rural
365218.3947398429,366888.7439982408,1.2695576283374896e-4,petit,35770.82265737722,rural
365218.3947398429,377415.43134629604,1.2541510312234587e-4,petit,35770.82265737722,rural
365218.3947398429,387942.1186943513,1.312412893636058e-4,petit,35770.82265737722,rural
365218.3947398429,398468.8060424066,1.483409880190848e-4,petit,35770.82265737722,rural
365218.3947398429,408995.4933904619,1.7812939313842604e-4,petit,35770.82265737722,rural
365218.3947398429,419522.18073851714,2.186501016663491e-4,petit,35770.82265737722,rural
365218.3947398429,430048.8680865724,2.6480010975689984e-4,petit,35770.82265737722,rural
365218.3947398429,440575.5554346277,3.0978198529417044e-4,petit,35770.82265737722,rural
365218.3947398429,451102.242782683,3.4738527881279487e-4,petit,35770.82265737722,rural
365218.3947398429,461628.93013073824,3.741738756953763e-4,petit,35770.82265737722,rural
365218.3947398429,472155.6174787935,3.904814987896776e-4,petit,35770.82265737722,rural
365218.3947398429,482682.3048268488,3.9957017396464675e-4,petit,35770.82265737722,rural
365218.3947398429,493208.9921749041,4.0527427474551145e-4,petit,35770.82265737722,rural
365218.3947398429,503735.67952295934,4.0939187376915246e-4,petit,35770.82265737722,rural
365218.3947398429,514262.3668710146,4.1035202005349343e-4,petit,35770.82265737722,rural
365218.3947398429,524789.0542190699,4.0401627939804175e-4,petit,35770.82265737722,rural
365218.3947398429,535315.7415671252,3.862207209084216e-4,petit,35770.82265737722,rural
365218.3947398429,545842.4289151805,3.5560279702556865e-4,petit,35770.82265737722,rural
365218.3947398429,556369.1162632357,3.1506290291283707e-4,petit,35770.82265737722,rural
365218.3947398429,566895.803611291,2.7101012767496177e-4,petit,35770.82265737722,rural
365218.3947398429,577422.4909593463,2.3083519682989942e-4,petit,35770.82265737722,rural
365218.3947398429,587949.1783074015,2.0004554705878514e-4,petit,35770.82265737722,rural
365218.3947398429,598475.8656554568,1.8060254416571553e-4,petit,35770.82265737722,rural
365218.3947398429,609002.5530035121,1.711970459529543e-4,petit,35770.82265737722,rural
365218.3947398429,619529.2403515674,1.6902459448295027e-4,petit,35770.82265737722,rural
365218.3947398429,630055.9276996227,1.7181735635312957e-4,petit,35770.82265737722,rural
365218.3947398429,640582.6150476779,1.7891580926069335e-4,petit,35770.82265737722,rural
365218.3947398429,651109.3023957332,1.9091217690469695e-4,petit,35770.82265737722,rural
365218.3947398429,661635.9897437885,2.0832023280828525e-4,petit,35770.82265737722,rural
365218.3947398429,672162.6770918437,2.3024483758312658e-4,petit,35770.82265737722,rural
365218.3947398429,682689.364439899,2.53906848033842e-4,petit,35770.82265737722,rural
365218.3947398429,693216.0517879543,2.7531509333706333e-4,petit,35770.82265737722,rural
365218.3947398429,703742.7391360096,2.9076394892551475e-4,petit,35770.82265737722,rural
365218.3947398429,714269.4264840649,2.984774785772587e-4,petit,35770.82265737722,rural
365218.3947398429,724796.1138321201,2.9969254312605493e-4,petit,35770.82265737722,rural
365218.3947398429,735322.8011801754,2.9869420083046175e-4,petit,35770.82265737722,rural
365218.3947398429,745849.4885282307,3.0168387527887257e-4,petit,35770.82265737722,rural
365218.3947398429,756376.1758762859,3.147714796574271e-4,petit,35770.82265737722,rural
365218.3947398429,766902.8632243412,3.417079347791405e-4,petit,35770.82265737722,rural
365218.3947398429,777429.5505723965,3.821000522442033e-4,petit,35770.82265737722,rural
365218.3947398429,787956.2379204518,4.3074849772662755e-4,petit,35770.82265737722,rural
365218.3947398429,798482.9252685071,4.784679243351651e-4,petit,35770.82265737722,rural
365218.3947398429,809009.6126165623,5.143331362062303e-4,petit,35770.82265737722,rural
365218.3947398429,819536.2999646176,5.287993361245283e-4,petit,35770.82265737722,rural
365218.3947398429,830062.9873126729,5.167165934635574e-4,petit,35770.82265737722,rural
365218.3947398429,840589.6746607281,4.791443020851873e-4,petit,35770.82265737722,rural
365218.3947398429,851116.3620087834,4.232388999419517e-4,petit,35770.82265737722,rural
365218.3947398429,861643.0493568387,3.6023504052042944e-4,petit,35770.82265737722,rural
365218.3947398429,872169.736704894,3.023050172460924e-4,petit,35770.82265737722,rural
365218.3947398429,882696.4240529493,2.594751841267471e-4,petit,35770.82265737722,rural
365218.3947398429,893223.1114010045,2.3763679115531953e-4,petit,35770.82265737722,rural
365218.3947398429,903749.7987490598,2.381435094631438e-4,petit,35770.82265737722,rural
365218.3947398429,914276.4860971151,2.588418612868144e-4,petit,35770.82265737722,rural
365218.3947398429,924803.1734451703,2.959115012081719e-4,petit,35770.82265737722,rural
365218.3947398429,935329.8607932256,3.4572431166798005e-4,petit,35770.82265737722,rural
365218.3947398429,945856.5481412809,4.0603977462502257e-4,petit,35770.82265737722,rural
365218.3947398429,956383.2354893362,4.761547577869716e-4,petit,35770.82265737722,rural
365218.3947398429,966909.9228373915,5.560380755324306e-4,petit,35770.82265737722,rural
365218.3947398429,977436.6101854467,6.449029070222179e-4,petit,35770.82265737722,rural
365218.3947398429,987963.297533502,7.399417064490213e-4,petit,35770.82265737722,rural
365218.3947398429,998489.9848815573,8.359044306403342e-4,petit,35770.82265737722,rural
365218.3947398429,1009016.6722296125,9.2581740760638e-4,petit,35770.82265737722,rural
365218.3947398429,1019543.3595776678,0.0010026022382425904,petit,35770.82265737722,rural
365218.3947398429,1030070.0469257231,0.0010609480415455432,petit,35770.82265737722,rural
365218.3947398429,1040596.7342737784,0.0010987120998624904,petit,35770.82265737722,rural
365218.3947398429,1051123.4216218337,0.0011173853791556837,petit,35770.82265737722,rural
365218.3947398429,1061650.1089698889,0.0011216223299913165,petit,35770.82265737722,rural
365218.3947398429,1072176.7963179443,0.0011182556062645794,petit,35770.82265737722,rural
365218.3947398429,1082703.4836659995,0.0011153055943474344,petit,35770.82265737722,rural
365218.3947398429,1093230.1710140547,0.001121143057112029,petit,35770.82265737722,rural
365218.3947398429,1103756.8583621099,0.0011434941741443967,petit,35770.82265737722,rural
365218.3947398429,1114283.5457101653,0.0011879237182071758,petit,35770.82265737722,rural
365218.3947398429,1124810.2330582207,0.001255938555204385,petit,35770.82265737722,rural
365218.3947398429,1135336.920406276,0.0013435009903276164,petit,35770.82265737722,rural
365218.3947398429,1145863.607754331,0.0014409650700083132,petit,35770.82265737722,rural
365218.3947398429,1156390.2951023863,0.0015349681845986578,petit,35770.82265737722,rural
365218.3947398429,1166916.9824504417,0.0016118185110714982,petit,35770.82265737722,rural
365218.3947398429,1177443.6697984969,0.0016610483822617568,petit,35770.82265737722,rural
365218.3947398429,1187970.3571465523,0.0016777013906098973,petit,35770.82265737722,rural
365218.3947398429,1198497.0444946075,0.0016626463824584645,petit,35770.82265737722,rural
365218.3947398429,1209023.7318426627,0.0016211796061611585,petit,35770.82265737722,rural
372344.8868848442,240568.49582157747,2.371827399146036e-5,petit,35770.82265737722,rural
372344.8868848442,251095.18316963274,3.0484406683707115e-5,petit,35770.82265737722,rural
372344.8868848442,261621.87051768802,3.849621164165122e-5,petit,35770.82265737722,rural
372344.8868848442,272148.5578657433,4.777286989156495e-5,petit,35770.82265737722,rural
372344.8868848442,282675.2452137986,5.827533560116864e-5,petit,35770.82265737722,rural
372344.8868848442,293201.93256185384,6.982393715744561e-5,petit,35770.82265737722,rural
372344.8868848442,303728.6199099091,8.19357335247603e-5,petit,35770.82265737722,rural
372344.8868848442,314255.3072579644,9.364865770027319e-5,petit,35770.82265737722,rural
372344.8868848442,324781.9946060197,1.0351258607060107e-4,petit,35770.82265737722,rural
372344.8868848442,335308.68195407494,1.0994231701189586e-4,petit,35770.82265737722,rural
372344.8868848442,345835.3693021302,1.1194712397058952e-4,petit,35770.82265737722,rural
372344.8868848442,356362.0566501855,1.0995768886446827e-4,petit,35770.82265737722,rural
372344.8868848442,366888.7439982408,1.062944264741885e-4,petit,35770.82265737722,rural
372344.8868848442,377415.43134629604,1.0492177328462299e-4,petit,35770.82265737722,rural
372344.8868848442,387942.1186943513,1.1044897942700144e-4,petit,35770.82265737722,rural
372344.8868848442,398468.8060424066,1.26668462308391e-4,petit,35770.82265737722,rural
372344.8868848442,408995.4933904619,1.5511971221304362e-4,petit,35770.82265737722,rural
372344.8868848442,419522.18073851714,1.9420895627278903e-4,petit,35770.82265737722,rural
372344.8868848442,430048.8680865724,2.3931789874279797e-4,petit,35770.82265737722,rural
372344.8868848442,440575.5554346277,2.8406187616736214e-4,petit,35770.82265737722,rural
372344.8868848442,451102.242782683,3.2238704931193674e-4,petit,35770.82265737722,rural
372344.8868848442,461628.93013073824,3.50679369075506e-4,petit,35770.82265737722,rural
372344.8868848442,472155.6174787935,3.688371322352584e-4,petit,35770.82265737722,rural
372344.8868848442,482682.3048268488,3.796301943841878e-4,petit,35770.82265737722,rural
372344.8868848442,493208.9921749041,3.8656826182473155e-4,petit,35770.82265737722,rural
372344.8868848442,503735.67952295934,3.914282082078872e-4,petit,35770.82265737722,rural
372344.8868848442,514262.3668710146,3.9290962401236727e-4,petit,35770.82265737722,rural
372344.8868848442,524789.0542190699,3.8729844739258745e-4,petit,35770.82265737722,rural
372344.8868848442,535315.7415671252,3.7082521700085574e-4,petit,35770.82265737722,rural
372344.8868848442,545842.4289151805,3.423499781920898e-4,petit,35770.82265737722,rural
372344.8868848442,556369.1162632357,3.0477347277947506e-4,petit,35770.82265737722,rural
372344.8868848442,566895.803611291,2.6432160016536395e-4,petit,35770.82265737722,rural
372344.8868848442,577422.4909593463,2.2810785273905937e-4,petit,35770.82265737722,rural
372344.8868848442,587949.1783074015,2.013655365241063e-4,petit,35770.82265737722,rural
372344.8868848442,598475.8656554568,0.00018586289249800436,petit,35770.82265737722,rural
372344.8868848442,609002.5530035121,1.802240991657241e-4,petit,35770.82265737722,rural
372344.8868848442,619529.2403515674,1.8170415888489098e-4,petit,35770.82265737722,rural
372344.8868848442,630055.9276996227,1.881623051943143e-4,petit,35770.82265737722,rural
372344.8868848442,640582.6150476779,1.9902528344663113e-4,petit,35770.82265737722,rural
372344.8868848442,651109.3023957332,2.1481661196307117e-4,petit,35770.82265737722,rural
372344.8868848442,661635.9897437885,2.3577336167269122e-4,petit,35770.82265737722,rural
372344.8868848442,672162.6770918437,2.6057445040099565e-4,petit,35770.82265737722,rural
372344.8868848442,682689.364439899,2.860273660895521e-4,petit,35770.82265737722,rural
372344.8868848442,693216.0517879543,3.079235486088297e-4,petit,35770.82265737722,rural
